Sr_No,Cust_ID,FCC_FCR_ID,Application_No,Cust_Name,Segment,Application_Status,Type_of_Workflow,Type_of_case,Proj_Finance (Y/N),Zone,RM_Name,RM_ID,Analyst_Name,RBH_Name,RCH_Name,JD/Committee,Final_Approval_Month,#_Iterations,Business_Supervisory_Review_(Y/N),Credit_Supervisory_Review_(Y/N),Date_of_Input,Date_of_Login,Date_of_Circulation,Date_of_BH_Approval,Date_of_CH_Approval,Date_of_Final_Approval,CAM_Creation_TAT,Credit_Review_TAT,Business_Review_TAT,Total_Review_TAT,Committee_TAT,RM_TAT,Final_TAT,Overall_TAT,Current_Exposure,Proposed_Exposure,CAM_Finalization_InDate,CAM_Finalization_TAT
72,CTPT-6622,NA,APP-1071,Conner PLC,Textiles,PENDING,APPWF_RSTBB,Renewal,N,NORTH,Kimberly Gillespie,RM6346,Jeffrey White,Teresa Aguilar,Richard Ferguson,FRC,March,4,N,N,14-03-2025,16-03-2025,18-03-2025,23-03-2025,NA,NA,2,1,2,5,1,2,8,10,46816764,48549839,NA,NA
73,CTPT-3930,NA,APP-1072,Parrish Group,Pharmaceuticals,APPROVE,APPWF_BGNBB,Restructuring,Y,SOUTH,Steve Jones,RM4586,Ricardo Mcknight,Alexander Ramirez,Richard Ferguson,JDC,January,4,N,N,10-08-2023,11-08-2023,12-08-2023,14-08-2023,17-08-2023,17-08-2023,3,3,6,12,5,5,22,23,14879201,18216454,19-08-2023,2
74,CTPT-3891,FCR-364,APP-1073,"Browning, Evans and Velasquez",Textiles,APPROVE,APPWF_RNWBB,Renewal,Y,CENTRAL,Derek Hamilton,RM1897,Tammy Moody,Alexander Ramirez,Joan Barry,BOD,January,10,Y,N,03-10-2022,05-10-2022,06-10-2022,07-10-2022,08-10-2022,10-10-2022,7,5,7,19,1,1,21,22,55062302,56562958,12-10-2022,2
75,CTPT-1947,NA,APP-1074,King Inc,Automobile,APPROVE,APPWF_RNWBB,Restructuring,Y,EAST,Derek Hamilton,RM1053,Tammy Moody,Alexander Ramirez,Richard Ferguson,ZCC,March,2,N,Y,01-09-2022,03-09-2022,04-09-2022,04-09-2022,04-09-2022,05-09-2022,2,7,9,18,5,4,27,28,95170923,96971753,08-09-2022,3
76,CTPT-3511,NA,APP-1075,Johns LLC,Education,APPROVE,APPWF_BGNBB,Restructuring,N,NORTH,Derek Hamilton,RM1970,Ricardo Mcknight,Teresa Aguilar,Harry Harris,JDC,October,7,N,N,14-02-2020,14-02-2020,15-02-2020,20-02-2020,20-02-2020,23-02-2020,8,1,4,13,4,5,22,25,7396936,8962071,23-02-2020,0
77,CTPT-3410,NA,APP-1076,"Mercado, Wallace and Myers",Manufacturing,APPROVE,APPWF_RSTBB,Restructuring,Y,CENTRAL,Brandi Brown,RM6118,Taylor James,Shannon Jackson,Joseph Hicks,JDC,November,8,Y,N,27-01-2019,28-01-2019,31-01-2019,01-02-2019,02-02-2019,03-02-2019,8,3,6,17,1,2,20,20,23741156,27139400,05-02-2019,2
78,CTPT-6724,NA,APP-1077,Smith-Peterson,Automobile,APPROVE,APPWF_RSTBB,Fresh,N,CENTRAL,Joseph Ford,RM6751,Chris Carr,Alexander Ramirez,Joseph Hicks,BOD,October,7,Y,Y,11-04-2020,11-04-2020,14-04-2020,19-04-2020,20-04-2020,24-04-2020,1,10,10,21,3,5,29,32,52233006,57156810,24-04-2020,0
79,CTPT-8511,NA,APP-1078,Waller-Baldwin,IT Services,PENDING,APPWF_RSTBB,Fresh,Y,SOUTH,Joseph Ford,RM7928,Juan Reeves,Christopher Hawkins,Richard Ferguson,ZCC,August,1,Y,N,13-09-2023,13-09-2023,13-09-2023,16-09-2023,NA,NA,9,4,8,21,1,5,27,29,27690274,31040233,NA,NA
80,CTPT-5824,NA,APP-1079,Holmes-Hansen,Construction,APPROVE,APPWF_RSTBB,Fresh,N,EAST,John Day,RM4162,Tammy Moody,Karen Nelson,John Weeks,ZCC,March,8,N,Y,07-07-2019,07-07-2019,08-07-2019,10-07-2019,10-07-2019,14-07-2019,6,8,9,23,5,1,29,29,5467848,8836987,17-07-2019,3
81,CTPT-3755,NA,APP-1080,"Ray, Lynch and Ellis",Pharmaceuticals,PENDING,APPWF_BGNBB,Renewal,Y,EAST,John Day,RM9498,Ian Sweeney,Teresa Aguilar,Richard Ferguson,FRC,October,9,Y,N,06-04-2021,06-04-2021,07-04-2021,09-04-2021,NA,NA,5,10,10,25,3,5,33,36,63157438,67674692,NA,NA
82,CTPT-9832,FCR-524,APP-1081,Yang PLC,Manufacturing,APPROVE,APPWF_RNWBB,Renewal,N,SOUTH,Mr. Jason Simpson,RM5978,Lisa Patel,Karen Nelson,Joan Barry,BOD,October,7,Y,N,12-02-2025,13-02-2025,14-02-2025,15-02-2025,16-02-2025,17-02-2025,9,4,2,15,3,5,23,25,18002633,22153014,17-02-2025,0
83,CTPT-6493,NA,APP-1082,"Hayes, Lewis and Kennedy",Textiles,APPROVE,APPWF_BGNBB,Restructuring,Y,EAST,Kimberly Gillespie,RM4986,Carlos Wilson,Shannon Jackson,Harry Harris,FRC,October,3,Y,N,18-03-2019,18-03-2019,20-03-2019,23-03-2019,23-03-2019,26-03-2019,4,6,7,17,4,2,23,23,25212996,28291835,27-03-2019,1
84,CTPT-5604,NA,APP-1083,Huerta Group,IT Services,APPROVE,APPWF_RSTBB,Fresh,Y,SOUTH,Kimberly Gillespie,RM7884,James Scott,Shannon Jackson,Joseph Hicks,BOD,October,9,N,Y,09-10-2021,10-10-2021,12-10-2021,12-10-2021,12-10-2021,17-10-2021,7,8,9,24,1,5,30,33,2979719,7419808,17-10-2021,0
85,CTPT-2925,NA,APP-1084,Freeman-Collins,IT Services,APPROVE,APPWF_RSTBB,Restructuring,N,EAST,Brandi Brown,RM2123,Ricardo Mcknight,Shannon Jackson,John Weeks,JDC,October,10,N,N,29-10-2022,31-10-2022,01-11-2022,06-11-2022,06-11-2022,06-11-2022,4,2,10,16,5,1,22,23,75584207,76294264,08-11-2022,2
86,CTPT-4184,NA,APP-1085,Shepard Group,Construction,APPROVE,APPWF_RSTBB,Restructuring,Y,WEST,Renee Burke,RM9396,Matthew Horn,Christopher Hawkins,Joan Barry,ZCC,January,6,N,Y,28-07-2024,30-07-2024,31-07-2024,01-08-2024,02-08-2024,06-08-2024,2,9,4,15,4,1,20,20,73016179,74584172,08-08-2024,2
87,CTPT-8471,NA,APP-1086,Bond Inc,Textiles,APPROVE,APPWF_BGNBB,Fresh,N,SOUTH,Deanna Jones,RM5879,Matthew Horn,Karen Nelson,Harry Harris,BOD,July,9,N,Y,27-07-2024,29-07-2024,30-07-2024,31-07-2024,02-08-2024,07-08-2024,6,3,4,13,2,5,20,21,32610873,37597035,10-08-2024,3
88,CTPT-9851,NA,APP-1087,Gibson Group,Pharmaceuticals,REJECT,APPWF_RNWBB,Fresh,Y,CENTRAL,Derek Hamilton,RM3320,Megan Madden,Shannon Jackson,John Weeks,JDC,May,3,N,Y,24-08-2020,25-08-2020,25-08-2020,25-08-2020,NA,NA,8,6,4,18,3,5,26,27,84296206,83984485,NA,NA
89,CTPT-6144,NA,APP-1088,"Mills, Ramsey and Chambers",IT Services,PENDING,APPWF_RSTBB,Renewal,N,EAST,Stephen Singh,RM4394,Keith Kramer,Teresa Aguilar,Richard Ferguson,ZCC,January,7,N,Y,10-06-2024,10-06-2024,11-06-2024,14-06-2024,NA,NA,7,10,9,26,2,3,31,31,27680170,28724160,NA,NA
90,CTPT-9582,FCR-797,APP-1089,"Saunders, Salas and Hodge",Education,PENDING,APPWF_BGNBB,Fresh,N,EAST,Deanna Jones,RM3185,Jeffrey White,Karen Nelson,John Weeks,BOD,September,7,N,Y,24-05-2018,25-05-2018,25-05-2018,25-05-2018,NA,NA,6,2,2,10,2,2,14,16,44477356,45754425,NA,NA
91,CTPT-5293,NA,APP-1090,"Humphrey, Mcdaniel and Norris",Education,APPROVE,APPWF_RNWBB,Restructuring,N,WEST,Howard Myers,RM8886,Leonard Young,Alexander Ramirez,Joan Barry,ZCC,July,9,Y,Y,20-11-2020,22-11-2020,24-11-2020,24-11-2020,26-11-2020,26-11-2020,8,4,2,14,2,2,18,19,53489498,57498257,27-11-2020,1
92,CTPT-8265,NA,APP-1091,Bell-Lopez,Pharmaceuticals,APPROVE,APPWF_BGNBB,Fresh,N,EAST,Howard Myers,RM7675,Lisa Patel,Teresa Aguilar,Joseph Hicks,ZCC,March,4,N,Y,21-05-2023,22-05-2023,25-05-2023,29-05-2023,31-05-2023,01-06-2023,6,8,4,18,5,2,25,27,54881764,59229163,04-06-2023,3
93,CTPT-9834,NA,APP-1092,"Rodriguez, Snyder and Austin",Automobile,PENDING,APPWF_RNWBB,Renewal,N,SOUTH,Andrea Brown,RM6751,Carlos Wilson,Karen Nelson,Joseph Hicks,FRC,March,6,Y,N,14-10-2019,15-10-2019,17-10-2019,20-10-2019,NA,NA,2,4,8,14,1,5,20,20,51281461,53429144,NA,NA
94,CTPT-7829,NA,APP-1093,Hall LLC,Manufacturing,APPROVE,APPWF_RNWBB,Renewal,Y,EAST,Andrea Brown,RM5049,Chris Carr,Karen Nelson,Joan Barry,FRC,September,2,N,N,03-12-2023,04-12-2023,05-12-2023,09-12-2023,09-12-2023,11-12-2023,2,6,3,11,5,2,18,18,99247123,99589701,11-12-2023,0
95,CTPT-4543,FCR-984,APP-1094,Lopez-Chang,IT Services,PENDING,APPWF_RNWBB,Fresh,N,NORTH,Kimberly Gillespie,RM8158,Monica Richardson,Shannon Jackson,Joan Barry,FRC,October,7,Y,Y,09-02-2023,09-02-2023,09-02-2023,10-02-2023,NA,NA,1,8,6,15,2,3,20,23,96567544,99505803,NA,NA
96,CTPT-6456,NA,APP-1095,"Evans, Hansen and Romero",Education,PENDING,APPWF_RNWBB,Restructuring,Y,SOUTH,Deanna Jones,RM5667,Lisa Patel,Alexander Ramirez,Richard Ferguson,ZCC,May,5,Y,N,15-05-2020,17-05-2020,18-05-2020,21-05-2020,NA,NA,9,1,2,12,1,2,15,18,16717223,17385038,NA,NA
97,CTPT-9474,NA,APP-1096,Ruiz Inc,Retail,APPROVE,APPWF_RNWBB,Renewal,Y,NORTH,Brandi Brown,RM3696,Chris Carr,Alexander Ramirez,Harry Harris,BOD,July,1,N,N,26-10-2022,27-10-2022,30-10-2022,30-10-2022,30-10-2022,30-10-2022,5,4,3,12,2,4,18,20,26893231,28481967,30-10-2022,0
98,CTPT-9475,NA,APP-1097,Velez Group,Automobile,APPROVE,APPWF_RNWBB,Fresh,N,SOUTH,Derek Hamilton,RM6391,Jeanette Mata,Shannon Jackson,Harry Harris,FRC,December,6,N,N,12-01-2018,13-01-2018,15-01-2018,15-01-2018,18-01-2018,21-01-2018,6,4,7,17,1,3,21,24,10983994,15960869,21-01-2018,0
99,CTPT-3853,FCR-384,APP-1098,Hill Inc,Manufacturing,APPROVE,APPWF_RNWBB,Restructuring,N,SOUTH,Andrea Brown,RM1604,Lisa Patel,Alexander Ramirez,Joan Barry,ZCC,May,1,N,N,21-06-2018,23-06-2018,23-06-2018,23-06-2018,26-06-2018,30-06-2018,10,5,9,24,4,4,32,33,61707058,63396520,01-07-2018,1
100,CTPT-3445,FCR-446,APP-1099,"Perkins, Harrington and Leonard",Education,PENDING,APPWF_RNWBB,Fresh,Y,NORTH,Douglas Mccarthy,RM5576,Jeanette Mata,Shannon Jackson,Joseph Hicks,ZCC,January,6,Y,N,26-11-2022,28-11-2022,29-11-2022,01-12-2022,NA,NA,10,3,7,20,5,5,30,32,68409362,69402572,NA,NA
101,CTPT-7156,NA,APP-1100,"Burns, Smith and Salazar",Education,PENDING,APPWF_RSTBB,Restructuring,N,NORTH,Sarah Weaver,RM3997,Jeffrey White,Alexander Ramirez,Harry Harris,JDC,September,5,N,N,09-05-2024,11-05-2024,12-05-2024,16-05-2024,NA,NA,10,5,6,21,4,5,30,31,45545623,47478827,NA,NA
102,CTPT-8872,FCR-319,APP-1101,"Young, Peterson and Mccann",Pharmaceuticals,REJECT,APPWF_RSTBB,Renewal,Y,CENTRAL,Jonathan Daniel,RM4942,Chris Carr,Shannon Jackson,Harry Harris,BOD,June,6,Y,Y,16-11-2023,17-11-2023,19-11-2023,20-11-2023,NA,NA,5,6,4,15,3,1,19,19,86651751,87791206,NA,NA
103,CTPT-1366,NA,APP-1102,"Long, Merritt and Huynh",Manufacturing,APPROVE,APPWF_RSTBB,Restructuring,N,SOUTH,Derek Hamilton,RM5661,Keith Kramer,Teresa Aguilar,Joan Barry,FRC,April,3,N,N,19-03-2022,20-03-2022,21-03-2022,22-03-2022,25-03-2022,29-03-2022,2,5,3,10,4,4,18,19,41348055,45327510,29-03-2022,0
104,CTPT-6720,FCR-318,APP-1103,Baker Ltd,Manufacturing,APPROVE,APPWF_BGNBB,Restructuring,Y,WEST,Steve Jones,RM2007,Jeanette Mata,Shannon Jackson,Joan Barry,JDC,March,5,N,Y,26-09-2020,28-09-2020,29-09-2020,03-10-2020,04-10-2020,07-10-2020,2,2,6,10,4,4,18,21,53949565,56860751,07-10-2020,0
105,CTPT-1555,FCR-200,APP-1104,"Ochoa, Lopez and Williams",Automobile,PENDING,APPWF_RSTBB,Renewal,N,NORTH,Sarah Weaver,RM5644,Scott Fox,Christopher Hawkins,Richard Ferguson,ZCC,April,5,N,N,30-08-2020,30-08-2020,01-09-2020,05-09-2020,NA,NA,7,10,6,23,2,4,29,30,86026782,86643795,NA,NA
106,CTPT-9671,FCR-901,APP-1105,"Logan, Salazar and Brewer",Education,APPROVE,APPWF_RSTBB,Fresh,Y,SOUTH,Sarah Weaver,RM8659,Matthew Horn,Shannon Jackson,Joseph Hicks,ZCC,December,5,Y,Y,10-04-2023,10-04-2023,10-04-2023,15-04-2023,17-04-2023,20-04-2023,6,2,8,16,4,2,22,22,94168607,95073831,21-04-2023,1
107,CTPT-3776,FCR-713,APP-1106,Mack-Joseph,Textiles,APPROVE,APPWF_RNWBB,Fresh,Y,CENTRAL,Joseph Ford,RM6285,Ian Sweeney,Karen Nelson,Richard Ferguson,JDC,April,8,Y,Y,05-06-2019,07-06-2019,07-06-2019,11-06-2019,14-06-2019,15-06-2019,1,6,6,13,4,1,18,18,26998494,31050200,16-06-2019,1
108,CTPT-2388,NA,APP-1107,"Middleton, Reed and Horn",IT Services,PENDING,APPWF_RSTBB,Fresh,Y,EAST,Kimberly Gillespie,RM3163,Stephanie Pearson,Alexander Ramirez,John Weeks,FRC,October,6,N,N,23-10-2019,23-10-2019,26-10-2019,29-10-2019,NA,NA,9,2,6,17,3,1,21,22,14584071,15279290,NA,NA
109,CTPT-6693,NA,APP-1108,Phillips Ltd,Construction,APPROVE,APPWF_BGNBB,Renewal,Y,EAST,Mr. Jason Simpson,RM2881,Scott Fox,Karen Nelson,Joseph Hicks,JDC,October,8,Y,Y,26-03-2025,28-03-2025,28-03-2025,31-03-2025,01-04-2025,04-04-2025,5,2,1,8,4,3,15,15,94689681,95963951,07-04-2025,3
110,CTPT-9786,NA,APP-1109,Morgan-Jones,Automobile,APPROVE,APPWF_BGNBB,Fresh,Y,NORTH,Andrea Brown,RM6701,Ricardo Mcknight,Karen Nelson,Joseph Hicks,FRC,July,10,N,N,04-03-2019,06-03-2019,09-03-2019,13-03-2019,15-03-2019,18-03-2019,10,6,4,20,5,1,26,27,91996767,92098905,18-03-2019,0
111,CTPT-7314,NA,APP-1110,"Brewer, Collins and Elliott",Manufacturing,PENDING,APPWF_BGNBB,Renewal,N,EAST,Adam Ross,RM1005,Chris Carr,Alexander Ramirez,Harry Harris,BOD,December,7,N,Y,04-02-2025,05-02-2025,06-02-2025,07-02-2025,NA,NA,5,10,6,21,1,4,26,26,40559403,40507356,NA,NA
112,CTPT-8655,FCR-416,APP-1111,"Boyle, Johnston and Rangel",Textiles,PENDING,APPWF_RNWBB,Restructuring,Y,SOUTH,Derek Hamilton,RM7322,Ian Sweeney,Shannon Jackson,Richard Ferguson,JDC,September,4,N,N,21-10-2022,22-10-2022,24-10-2022,27-10-2022,NA,NA,10,10,6,26,3,1,30,33,84009812,85543495,NA,NA
113,CTPT-7558,NA,APP-1112,Williams LLC,Retail,APPROVE,APPWF_RSTBB,Renewal,Y,CENTRAL,Jonathan Daniel,RM3331,Leonard Young,Karen Nelson,Joan Barry,ZCC,August,1,Y,N,04-07-2024,06-07-2024,07-07-2024,10-07-2024,13-07-2024,15-07-2024,4,3,7,14,4,5,23,23,96018609,98847550,16-07-2024,1
114,CTPT-9691,NA,APP-1113,Barron-Meadows,Textiles,PENDING,APPWF_BGNBB,Fresh,Y,SOUTH,Sandy Gutierrez,RM7571,Matthew Horn,Teresa Aguilar,Joseph Hicks,BOD,June,3,N,Y,12-04-2019,13-04-2019,16-04-2019,21-04-2019,NA,NA,1,6,9,16,4,3,23,25,99617128,103300836,NA,NA
115,CTPT-2127,NA,APP-1114,"Thomas, Bell and Calhoun",Textiles,REJECT,APPWF_RSTBB,Restructuring,Y,EAST,Renee Burke,RM5583,Ricardo Mcknight,Karen Nelson,John Weeks,JDC,June,2,N,N,04-01-2024,06-01-2024,08-01-2024,10-01-2024,NA,NA,2,5,6,13,2,5,20,22,25482197,25116077,NA,NA
116,CTPT-9007,FCR-395,APP-1115,Payne-Gibson,IT Services,REJECT,APPWF_RSTBB,Renewal,Y,CENTRAL,Stephen Singh,RM4205,Matthew Horn,Shannon Jackson,Joan Barry,ZCC,May,9,Y,Y,04-12-2019,04-12-2019,04-12-2019,06-12-2019,NA,NA,7,3,10,20,2,2,24,26,9396181,9088365,NA,NA
117,CTPT-4087,NA,APP-1116,"Acevedo, Ho and Patton",IT Services,APPROVE,APPWF_RNWBB,Restructuring,N,CENTRAL,Sarah Weaver,RM1525,Leonard Young,Teresa Aguilar,John Weeks,BOD,March,6,N,N,24-08-2019,26-08-2019,27-08-2019,28-08-2019,31-08-2019,02-09-2019,3,4,5,12,5,2,19,21,51592990,55272912,05-09-2019,3
118,CTPT-5116,NA,APP-1117,"Baldwin, Reyes and Rodriguez",Retail,APPROVE,APPWF_BGNBB,Fresh,Y,CENTRAL,Mr. Jason Simpson,RM1760,Chris Carr,Teresa Aguilar,Joseph Hicks,ZCC,September,4,N,Y,05-06-2019,05-06-2019,07-06-2019,09-06-2019,11-06-2019,13-06-2019,8,6,1,15,5,2,22,24,52496077,54365470,16-06-2019,3
119,CTPT-8646,NA,APP-1118,Melton PLC,Retail,PENDING,APPWF_RNWBB,Restructuring,N,WEST,Renee Burke,RM2003,Tammy Moody,Shannon Jackson,John Weeks,ZCC,August,8,N,N,19-04-2018,19-04-2018,22-04-2018,22-04-2018,NA,NA,5,6,5,16,4,1,21,23,79425065,83512130,NA,NA
120,CTPT-3891,NA,APP-1119,Davis-Jenkins,IT Services,REJECT,APPWF_RSTBB,Fresh,N,NORTH,Sarah Weaver,RM9048,Jill Mcintosh,Christopher Hawkins,Richard Ferguson,FRC,April,2,Y,N,15-05-2019,16-05-2019,17-05-2019,20-05-2019,NA,NA,9,7,8,24,4,1,29,30,68157491,68338529,NA,NA
121,CTPT-6211,NA,APP-1120,Hicks-Collins,IT Services,PENDING,APPWF_RNWBB,Restructuring,Y,SOUTH,Adam Ross,RM1517,Jeanette Mata,Teresa Aguilar,Joan Barry,FRC,November,1,N,N,16-01-2023,18-01-2023,20-01-2023,23-01-2023,NA,NA,2,5,6,13,2,1,16,18,4591071,5576454,NA,NA
122,CTPT-7899,NA,APP-1121,Thomas Group,Textiles,APPROVE,APPWF_RSTBB,Renewal,Y,WEST,Steve Jones,RM7448,Carlos Wilson,Alexander Ramirez,Joseph Hicks,FRC,November,1,N,Y,16-02-2021,17-02-2021,20-02-2021,24-02-2021,27-02-2021,04-03-2021,1,7,6,14,5,1,20,21,35852137,36426096,04-03-2021,0
123,CTPT-6808,NA,APP-1122,"Harris, Rush and Moody",Retail,APPROVE,APPWF_RNWBB,Restructuring,N,NORTH,Stephen Singh,RM1187,Carlos Wilson,Teresa Aguilar,Harry Harris,ZCC,October,10,N,N,06-05-2021,08-05-2021,11-05-2021,14-05-2021,17-05-2021,17-05-2021,5,8,8,21,1,4,26,27,84889842,86738644,20-05-2021,3
124,CTPT-5013,NA,APP-1123,Rios LLC,Retail,PENDING,APPWF_RSTBB,Fresh,Y,CENTRAL,Andrea Brown,RM1445,Taylor James,Karen Nelson,Richard Ferguson,FRC,November,6,Y,N,08-09-2023,10-09-2023,13-09-2023,15-09-2023,NA,NA,6,10,1,17,1,3,21,22,3670457,4483004,NA,NA
125,CTPT-3732,NA,APP-1124,"Cook, Wallace and Salazar",Manufacturing,PENDING,APPWF_BGNBB,Renewal,N,NORTH,Renee Burke,RM7214,Lisa Patel,Christopher Hawkins,Joseph Hicks,BOD,April,4,Y,Y,05-10-2020,05-10-2020,08-10-2020,12-10-2020,NA,NA,4,2,7,13,1,1,15,15,44361715,45304876,NA,NA
126,CTPT-8599,NA,APP-1125,"Bowen, Harrison and Woodard",Retail,APPROVE,APPWF_RSTBB,Restructuring,N,SOUTH,Jonathan Daniel,RM6660,Tammy Moody,Alexander Ramirez,Richard Ferguson,ZCC,September,8,Y,N,21-10-2018,22-10-2018,22-10-2018,26-10-2018,29-10-2018,31-10-2018,3,7,7,17,3,2,22,25,81903954,86395901,31-10-2018,0
127,CTPT-9870,FCR-291,APP-1126,Williams-Harris,IT Services,PENDING,APPWF_BGNBB,Fresh,Y,CENTRAL,Brandi Brown,RM6527,Jill Mcintosh,Alexander Ramirez,Joan Barry,BOD,August,5,Y,Y,29-01-2020,31-01-2020,02-02-2020,02-02-2020,NA,NA,1,9,6,16,4,3,23,26,38093792,39811847,NA,NA
128,CTPT-3518,NA,APP-1127,Harris LLC,Pharmaceuticals,PENDING,APPWF_RNWBB,Renewal,Y,CENTRAL,Adam Ross,RM7408,Ricardo Mcknight,Christopher Hawkins,John Weeks,JDC,December,6,N,N,11-09-2021,13-09-2021,14-09-2021,17-09-2021,NA,NA,5,6,10,21,4,1,26,27,15883438,16005771,NA,NA
129,CTPT-4794,FCR-270,APP-1128,Davis Group,Education,APPROVE,APPWF_RSTBB,Renewal,N,EAST,Joseph Ford,RM2845,Ricardo Mcknight,Christopher Hawkins,Richard Ferguson,BOD,January,6,N,N,24-10-2019,24-10-2019,24-10-2019,27-10-2019,29-10-2019,01-11-2019,4,6,8,18,4,1,23,25,25057822,27691614,02-11-2019,1
130,CTPT-3775,NA,APP-1129,Gonzales Inc,IT Services,PENDING,APPWF_BGNBB,Renewal,Y,SOUTH,John Day,RM2078,Ricardo Mcknight,Karen Nelson,Joan Barry,JDC,October,7,Y,Y,05-05-2024,07-05-2024,10-05-2024,12-05-2024,NA,NA,2,7,5,14,3,4,21,24,87688018,89364104,NA,NA
131,CTPT-9140,NA,APP-1130,"Page, Farmer and Torres",Education,REJECT,APPWF_RNWBB,Restructuring,N,NORTH,Deanna Jones,RM6032,Lisa Patel,Shannon Jackson,Joseph Hicks,FRC,April,6,N,Y,16-10-2018,18-10-2018,18-10-2018,22-10-2018,NA,NA,8,8,9,25,2,1,28,29,30362130,31505198,NA,NA
132,CTPT-8275,NA,APP-1131,"Johnson, Ramos and Henderson",Pharmaceuticals,APPROVE,APPWF_BGNBB,Restructuring,Y,CENTRAL,Franklin Harrell DDS,RM2056,Jeffrey White,Christopher Hawkins,Joan Barry,FRC,March,9,Y,N,24-11-2019,24-11-2019,24-11-2019,24-11-2019,24-11-2019,27-11-2019,3,3,5,11,4,3,18,20,2635521,7590337,27-11-2019,0
133,CTPT-7269,NA,APP-1132,Marshall LLC,Education,APPROVE,APPWF_RNWBB,Fresh,Y,WEST,Adam Ross,RM2103,Scott Fox,Shannon Jackson,Joan Barry,FRC,February,2,N,Y,01-01-2022,03-01-2022,06-01-2022,06-01-2022,09-01-2022,14-01-2022,5,10,8,23,1,5,29,30,61010316,61215375,15-01-2022,1
134,CTPT-3952,NA,APP-1133,Mcintyre LLC,Construction,REJECT,APPWF_RSTBB,Renewal,Y,CENTRAL,Howard Myers,RM2019,Jeffrey White,Karen Nelson,Richard Ferguson,BOD,May,9,N,N,06-06-2018,06-06-2018,08-06-2018,13-06-2018,NA,NA,10,2,2,14,5,1,20,21,19961273,20248138,NA,NA
135,CTPT-3699,NA,APP-1134,Smith Group,Education,APPROVE,APPWF_RSTBB,Restructuring,Y,WEST,Joseph Ford,RM1469,Jill Mcintosh,Teresa Aguilar,Harry Harris,ZCC,September,9,Y,Y,28-06-2024,28-06-2024,29-06-2024,01-07-2024,03-07-2024,07-07-2024,6,10,1,17,3,5,25,28,65669849,69755001,08-07-2024,1
136,CTPT-3319,NA,APP-1135,Novak Ltd,Pharmaceuticals,PENDING,APPWF_RNWBB,Fresh,N,NORTH,Kimberly Gillespie,RM9722,Keith Kramer,Karen Nelson,Joseph Hicks,ZCC,May,1,Y,Y,08-04-2019,08-04-2019,08-04-2019,11-04-2019,NA,NA,7,7,5,19,1,4,24,27,82110349,86194308,NA,NA
137,CTPT-4004,NA,APP-1136,Obrien and Sons,Textiles,REJECT,APPWF_BGNBB,Restructuring,Y,SOUTH,Deanna Jones,RM4091,Tammy Moody,Teresa Aguilar,Harry Harris,FRC,March,5,N,N,10-05-2025,10-05-2025,12-05-2025,15-05-2025,NA,NA,5,4,7,16,2,1,19,20,23705783,27919210,NA,NA
138,CTPT-9266,NA,APP-1137,White Inc,IT Services,PENDING,APPWF_RSTBB,Renewal,Y,EAST,Steve Jones,RM3675,Stephanie Pearson,Christopher Hawkins,Richard Ferguson,FRC,August,7,N,N,23-03-2021,25-03-2021,28-03-2021,31-03-2021,NA,NA,2,8,9,19,4,4,27,30,43625430,43949367,NA,NA
139,CTPT-1012,FCR-254,APP-1138,"Martin, Smith and Miller",Retail,APPROVE,APPWF_BGNBB,Renewal,Y,NORTH,Douglas Mccarthy,RM4105,Ian Sweeney,Karen Nelson,Joseph Hicks,ZCC,January,8,Y,N,14-11-2020,16-11-2020,16-11-2020,20-11-2020,20-11-2020,21-11-2020,10,6,2,18,5,4,27,30,1475699,5998622,23-11-2020,2
140,CTPT-8833,FCR-985,APP-1139,Wall Inc,Retail,APPROVE,APPWF_RNWBB,Renewal,Y,EAST,Jon Wiggins,RM8535,Jeffrey White,Karen Nelson,Joseph Hicks,JDC,March,5,N,N,02-10-2021,03-10-2021,04-10-2021,07-10-2021,07-10-2021,11-10-2021,6,7,4,17,2,3,22,25,67504197,70587231,11-10-2021,0
141,CTPT-4829,NA,APP-1140,Roberts-Mcgee,Construction,APPROVE,APPWF_RNWBB,Fresh,N,WEST,Stephen Singh,RM1524,Juan Reeves,Teresa Aguilar,John Weeks,FRC,April,9,Y,N,13-03-2022,15-03-2022,16-03-2022,17-03-2022,17-03-2022,20-03-2022,6,2,7,15,1,2,18,21,24754598,26782100,20-03-2022,0
142,CTPT-6268,NA,APP-1141,"Erickson, Little and Abbott",Automobile,PENDING,APPWF_RNWBB,Restructuring,Y,WEST,Stephen Singh,RM4640,Keith Kramer,Shannon Jackson,John Weeks,BOD,April,7,Y,Y,17-09-2024,18-09-2024,20-09-2024,24-09-2024,NA,NA,4,6,7,17,5,3,25,26,27382196,29308323,NA,NA
143,CTPT-8779,NA,APP-1142,Martin and Sons,Pharmaceuticals,APPROVE,APPWF_RNWBB,Restructuring,Y,WEST,Steve Jones,RM8344,Monica Richardson,Alexander Ramirez,John Weeks,BOD,August,3,Y,Y,10-07-2018,12-07-2018,12-07-2018,16-07-2018,17-07-2018,18-07-2018,8,3,1,12,3,5,20,23,56926097,60915662,21-07-2018,3
