Sr_No,Cust_ID,FCC_FCR_ID,Application_No,Cust_Name,Segment,Application_Status,Type_of_Workflow,Type_of_case,Proj_Finance (Y/N),Zone,RM_Name,RM_ID,Analyst_Name,RBH_Name,RCH_Name,JD/Committee,Final_Approval_Month,#_Iterations,Business_Supervisory_Review_(Y/N),Credit_Supervisory_Review_(Y/N),Date_of_Input,Date_of_Login,Date_of_Circulation,Date_of_BH_Approval,Date_of_CH_Approval,Date_of_Final_Approval,CAM_Creation_TAT,Credit_Review_TAT,Business_Review_TAT,Total_Review_TAT,Committee_TAT,RM_TAT,Final_TAT,Overall_TAT,Current_Exposure,Proposed_Exposure,CAM_Finalization_InDate,CAM_Finalization_TAT
72,CTPT-8300,NA,APP-1071,Roberts-Gordon,Pharmaceuticals,APPROVE,APPWF_RNWBB,Renewal,N,EAST,Joshua Ramos,RM7894,Danny Hoffman,Justin Myers,Jennifer Sullivan,JDC,May,1,N,N,12-09-2024,13-09-2024,14-09-2024,17-09-2024,18-09-2024,19-09-2024,10,5,9,24,5,1,30,33,21164043,25171508,20-09-2024,1
73,CTPT-9609,FCR-844,APP-1072,"Mullen, Willis and Henderson",Textiles,PENDING,APPWF_RNWBB,Fresh,Y,EAST,Nancy Beck,RM2819,Jason Johnson,Elizabeth Doyle,Stephen Hess,ZCC,February,5,Y,N,10-05-2025,11-05-2025,11-05-2025,12-05-2025,NA,NA,7,2,10,19,4,5,28,28,62160075,64862363,NA,NA
74,CTPT-1907,NA,APP-1073,"Ware, Young and Anderson",Retail,PENDING,APPWF_BGNBB,Restructuring,N,NORTH,Joshua Ramos,RM5859,Ross Green,Adam Moreno,Rachel Contreras,ZCC,January,9,N,Y,01-12-2023,01-12-2023,02-12-2023,07-12-2023,NA,NA,2,4,9,15,5,3,23,26,29866406,30812391,NA,NA
75,CTPT-8727,NA,APP-1074,Smith-Olsen,Textiles,PENDING,APPWF_RSTBB,Fresh,Y,SOUTH,Jeffrey Wallace,RM6437,Ronald Evans,Ralph Horton,Stephen Hess,BOD,April,2,N,Y,07-07-2018,08-07-2018,08-07-2018,08-07-2018,NA,NA,6,8,8,22,4,1,27,27,70206827,73241000,NA,NA
76,CTPT-7877,FCR-243,APP-1075,Ramirez Group,Construction,PENDING,APPWF_RNWBB,Renewal,N,EAST,Savannah Watts,RM3067,William Clark,Ralph Horton,Dana Vargas,BOD,January,10,Y,N,11-12-2021,12-12-2021,14-12-2021,14-12-2021,NA,NA,7,5,8,20,2,1,23,23,70663151,71449874,NA,NA
77,CTPT-8598,NA,APP-1076,Stewart PLC,Pharmaceuticals,PENDING,APPWF_RNWBB,Restructuring,Y,CENTRAL,Elizabeth Townsend,RM2994,Brianna Wood,Ralph Horton,Stephen Hess,BOD,September,1,Y,Y,02-04-2023,02-04-2023,02-04-2023,04-04-2023,NA,NA,9,9,9,27,3,4,34,37,16322315,19690230,NA,NA
78,CTPT-1102,NA,APP-1077,"Garcia, Kim and Bailey",Education,APPROVE,APPWF_RNWBB,Renewal,Y,SOUTH,Savannah Watts,RM5315,Shannon Rivera,Michael Terry,Stephen Hess,ZCC,March,10,Y,Y,22-11-2023,22-11-2023,24-11-2023,26-11-2023,28-11-2023,02-12-2023,7,7,3,17,2,2,21,21,32723729,37350439,03-12-2023,1
79,CTPT-4748,NA,APP-1078,Rivera-Mccoy,Textiles,PENDING,APPWF_BGNBB,Fresh,Y,SOUTH,Wendy Haynes,RM7637,Brianna Wood,Justin Myers,Dana Vargas,ZCC,March,7,N,Y,23-09-2021,25-09-2021,25-09-2021,30-09-2021,NA,NA,4,10,2,16,1,3,20,23,13676165,17493078,NA,NA
80,CTPT-3714,NA,APP-1079,Kramer-Beck,Education,PENDING,APPWF_RSTBB,Restructuring,N,NORTH,Nancy Beck,RM3029,Deborah Valdez,Justin Myers,Dana Vargas,BOD,June,6,Y,Y,13-05-2019,15-05-2019,17-05-2019,17-05-2019,NA,NA,1,8,8,17,1,3,21,21,95481099,97862549,NA,NA
81,CTPT-5526,FCR-950,APP-1080,"Lopez, Anderson and Howard",Manufacturing,APPROVE,APPWF_RSTBB,Renewal,Y,EAST,Alexandra Sanders PhD,RM5759,Cassandra Long MD,Justin Myers,Jennifer Sullivan,ZCC,April,7,Y,Y,14-12-2018,14-12-2018,15-12-2018,20-12-2018,20-12-2018,20-12-2018,8,3,9,20,5,1,26,26,11458642,15041295,20-12-2018,0
82,CTPT-2089,NA,APP-1081,Anderson-Pugh,IT Services,REJECT,APPWF_BGNBB,Fresh,N,NORTH,Selena Hughes,RM1730,Max Sanders,Elizabeth Doyle,Dana Vargas,BOD,August,4,N,N,25-01-2018,27-01-2018,27-01-2018,29-01-2018,NA,NA,2,8,7,17,1,5,23,23,4066309,7168083,NA,NA
83,CTPT-8260,NA,APP-1082,Lyons Ltd,Manufacturing,REJECT,APPWF_BGNBB,Restructuring,Y,NORTH,Jeffrey Wallace,RM1432,Brianna Wood,Adam Moreno,Rachel Contreras,FRC,December,6,Y,N,21-09-2021,21-09-2021,22-09-2021,27-09-2021,NA,NA,4,4,8,16,5,2,23,23,19932893,24407542,NA,NA
84,CTPT-8051,FCR-623,APP-1083,"Manning, Mendez and Gonzalez",Pharmaceuticals,APPROVE,APPWF_RSTBB,Restructuring,Y,SOUTH,Samantha Smith DDS,RM5969,Brianna Wood,Michael Terry,Rachel Contreras,BOD,October,9,Y,Y,30-05-2020,30-05-2020,31-05-2020,01-06-2020,02-06-2020,06-06-2020,10,3,6,19,1,4,24,24,57310149,60684123,07-06-2020,1
85,CTPT-2326,FCR-462,APP-1084,Davidson-Reed,Education,PENDING,APPWF_BGNBB,Restructuring,Y,EAST,Felicia Fisher,RM4290,Christopher Martin,Elizabeth Doyle,Stephen Hess,JDC,March,9,Y,N,23-12-2018,25-12-2018,25-12-2018,27-12-2018,NA,NA,4,3,7,14,4,1,19,21,4469219,7488517,NA,NA
86,CTPT-5489,NA,APP-1085,Peterson-Davenport,Retail,APPROVE,APPWF_RSTBB,Fresh,Y,SOUTH,Savannah Watts,RM4158,Christy Sanchez,Justin Myers,Dana Vargas,ZCC,August,5,Y,N,19-05-2021,21-05-2021,24-05-2021,25-05-2021,28-05-2021,01-06-2021,9,1,7,17,2,1,20,23,24061519,26287054,04-06-2021,3
87,CTPT-4299,FCR-504,APP-1086,Carroll Group,Manufacturing,REJECT,APPWF_BGNBB,Restructuring,N,WEST,Samantha Smith DDS,RM1435,Kathleen Stanley,Adam Moreno,Stephen Hess,BOD,May,10,Y,Y,09-02-2023,10-02-2023,12-02-2023,13-02-2023,NA,NA,4,2,7,13,4,1,18,18,52311157,56570551,NA,NA
88,CTPT-3186,NA,APP-1087,Lopez and Sons,Automobile,REJECT,APPWF_RSTBB,Fresh,Y,EAST,Joshua Ramos,RM3994,Danny Hoffman,Ralph Horton,Dana Vargas,FRC,November,8,Y,N,19-07-2022,20-07-2022,20-07-2022,20-07-2022,NA,NA,1,8,8,17,2,3,22,22,93049370,94747641,NA,NA
89,CTPT-3901,FCR-605,APP-1088,Harris PLC,Textiles,APPROVE,APPWF_BGNBB,Restructuring,Y,SOUTH,Gary Murphy,RM9630,Joshua Shelton,Elizabeth Doyle,Stephen Hess,ZCC,February,2,N,Y,06-04-2019,06-04-2019,06-04-2019,06-04-2019,06-04-2019,07-04-2019,7,1,3,11,4,5,20,23,79082760,81454942,08-04-2019,1
90,CTPT-2590,NA,APP-1089,Watkins-White,Manufacturing,APPROVE,APPWF_RNWBB,Renewal,N,EAST,Nancy Beck,RM8638,Ronald Evans,Adam Moreno,Jeffrey Phillips,ZCC,October,2,Y,Y,07-05-2020,09-05-2020,09-05-2020,12-05-2020,13-05-2020,18-05-2020,2,5,1,8,5,5,18,18,22393590,24674449,20-05-2020,2
91,CTPT-5215,NA,APP-1090,Pham and Sons,Retail,APPROVE,APPWF_RNWBB,Fresh,Y,SOUTH,Shannon Clark,RM9558,Kathleen Stanley,Michael Terry,Stephen Hess,FRC,August,3,N,N,18-06-2023,19-06-2023,21-06-2023,23-06-2023,25-06-2023,25-06-2023,4,1,8,13,2,5,20,21,9923840,12495519,25-06-2023,0
92,CTPT-8548,NA,APP-1091,Montoya Ltd,Automobile,APPROVE,APPWF_RNWBB,Renewal,N,WEST,Gary Murphy,RM5993,Christopher Martin,Ralph Horton,Stephen Hess,BOD,May,8,N,Y,06-10-2024,08-10-2024,08-10-2024,12-10-2024,12-10-2024,17-10-2024,2,2,5,9,3,3,15,18,14765558,17248831,17-10-2024,0
93,CTPT-9926,FCR-454,APP-1092,Lewis-Stevens,Construction,APPROVE,APPWF_RNWBB,Restructuring,Y,SOUTH,Elizabeth Townsend,RM3248,Deborah Valdez,Justin Myers,Rachel Contreras,ZCC,August,8,Y,N,19-03-2025,19-03-2025,19-03-2025,22-03-2025,24-03-2025,26-03-2025,10,7,5,22,5,5,32,32,62175187,63795072,29-03-2025,3
94,CTPT-3066,NA,APP-1093,Benson and Sons,Manufacturing,APPROVE,APPWF_RNWBB,Restructuring,Y,NORTH,Peter Walker,RM8259,Crystal Fischer,Michael Terry,Jennifer Sullivan,ZCC,May,9,N,N,14-07-2024,14-07-2024,14-07-2024,18-07-2024,18-07-2024,22-07-2024,7,5,10,22,1,2,25,27,92102004,94541477,23-07-2024,1
95,CTPT-9439,FCR-880,APP-1094,Wright-Melton,IT Services,APPROVE,APPWF_BGNBB,Fresh,N,CENTRAL,Peter Walker,RM7786,Crystal Fischer,Justin Myers,Jeffrey Phillips,ZCC,June,1,N,N,31-03-2018,31-03-2018,01-04-2018,05-04-2018,05-04-2018,07-04-2018,6,9,5,20,3,2,25,25,25410336,25293669,07-04-2018,0
96,CTPT-5716,FCR-765,APP-1095,"Dawson, Hayes and Wilson",Construction,PENDING,APPWF_RNWBB,Restructuring,N,SOUTH,Gary Murphy,RM2880,Ronald Evans,Michael Terry,Stephen Hess,ZCC,February,1,N,Y,06-06-2024,08-06-2024,10-06-2024,15-06-2024,NA,NA,7,3,5,15,2,2,19,22,57511750,60283347,NA,NA
97,CTPT-8087,NA,APP-1096,Clarke PLC,Automobile,PENDING,APPWF_BGNBB,Fresh,N,NORTH,Scott Martin,RM4517,Crystal Fischer,Ralph Horton,Stephen Hess,ZCC,December,4,Y,N,19-08-2018,19-08-2018,19-08-2018,22-08-2018,NA,NA,5,10,5,20,2,3,25,28,9280583,11542193,NA,NA
98,CTPT-3616,NA,APP-1097,Allen LLC,Manufacturing,APPROVE,APPWF_RNWBB,Renewal,N,EAST,David Stevens,RM7881,Danny Hoffman,Elizabeth Doyle,Stephen Hess,FRC,January,1,Y,N,23-02-2020,24-02-2020,26-02-2020,01-03-2020,04-03-2020,09-03-2020,7,10,2,19,1,2,22,25,23449746,23627290,11-03-2020,2
99,CTPT-5229,NA,APP-1098,Lamb-Shannon,Textiles,REJECT,APPWF_BGNBB,Fresh,N,WEST,Jeffrey Wallace,RM1729,James King,Ralph Horton,Jennifer Sullivan,ZCC,March,5,Y,Y,26-02-2022,28-02-2022,28-02-2022,03-03-2022,NA,NA,6,10,5,21,3,3,27,28,13369686,15183337,NA,NA
100,CTPT-2780,NA,APP-1099,Bishop-Russell,Textiles,PENDING,APPWF_RSTBB,Fresh,N,WEST,Scott Martin,RM6050,Kathleen Stanley,Michael Terry,Stephen Hess,JDC,January,5,Y,N,16-02-2019,18-02-2019,19-02-2019,24-02-2019,NA,NA,4,10,6,20,5,4,29,31,99941962,104814997,NA,NA
101,CTPT-2411,NA,APP-1100,"Berg, Vazquez and Dickerson",Construction,APPROVE,APPWF_RSTBB,Renewal,N,NORTH,Scott Martin,RM7939,Ross Green,Adam Moreno,Stephen Hess,JDC,February,5,Y,N,14-07-2019,16-07-2019,19-07-2019,24-07-2019,26-07-2019,31-07-2019,3,4,4,11,5,3,19,22,74598949,75131965,03-08-2019,3
102,CTPT-8671,NA,APP-1101,Lopez-Burns,Manufacturing,APPROVE,APPWF_RSTBB,Renewal,N,EAST,Tammy Harris,RM6992,Jason Johnson,Elizabeth Doyle,Jennifer Sullivan,JDC,February,3,Y,Y,15-11-2019,16-11-2019,16-11-2019,21-11-2019,24-11-2019,27-11-2019,6,2,7,15,1,3,19,22,66730523,67937914,30-11-2019,3
103,CTPT-5535,FCR-142,APP-1102,Barrett-Larson,Textiles,APPROVE,APPWF_BGNBB,Renewal,N,NORTH,Tiffany Davis,RM7255,Christopher Martin,Ralph Horton,Jeffrey Phillips,ZCC,October,9,Y,N,08-01-2018,10-01-2018,11-01-2018,16-01-2018,16-01-2018,18-01-2018,3,9,9,21,2,2,25,28,26443550,26887100,19-01-2018,1
104,CTPT-7045,NA,APP-1103,Caldwell Ltd,Pharmaceuticals,REJECT,APPWF_RSTBB,Renewal,N,NORTH,Shannon Clark,RM7332,William Clark,Ralph Horton,Jeffrey Phillips,ZCC,January,5,N,Y,09-05-2021,09-05-2021,11-05-2021,14-05-2021,NA,NA,3,3,1,7,3,1,11,11,77549517,80002200,NA,NA
105,CTPT-2423,NA,APP-1104,Riggs-Carter,Retail,APPROVE,APPWF_RNWBB,Fresh,Y,CENTRAL,Wendy Haynes,RM5103,Willie Lewis,Ralph Horton,Rachel Contreras,BOD,February,2,N,Y,16-12-2023,16-12-2023,19-12-2023,21-12-2023,24-12-2023,26-12-2023,1,2,5,8,2,4,14,16,12042112,13646984,29-12-2023,3
106,CTPT-6930,NA,APP-1105,Sullivan Ltd,Education,APPROVE,APPWF_RSTBB,Renewal,Y,WEST,Gary Murphy,RM1003,Danny Hoffman,Michael Terry,Dana Vargas,BOD,November,8,N,N,13-12-2023,13-12-2023,16-12-2023,21-12-2023,24-12-2023,25-12-2023,4,4,9,17,2,3,22,23,95168427,97145204,28-12-2023,3
107,CTPT-2004,NA,APP-1106,Torres and Sons,IT Services,REJECT,APPWF_RNWBB,Fresh,Y,CENTRAL,Nancy Beck,RM5686,Cassandra Long MD,Elizabeth Doyle,Stephen Hess,BOD,September,9,N,N,27-01-2025,28-01-2025,30-01-2025,30-01-2025,NA,NA,7,6,6,19,2,3,24,25,94981402,98632233,NA,NA
108,CTPT-6179,NA,APP-1107,Clayton LLC,Textiles,APPROVE,APPWF_RNWBB,Restructuring,N,SOUTH,Wendy Haynes,RM4637,Crystal Fischer,Elizabeth Doyle,Jeffrey Phillips,ZCC,February,8,Y,N,14-09-2019,14-09-2019,14-09-2019,19-09-2019,19-09-2019,22-09-2019,4,9,1,14,4,4,22,24,1362202,3404785,23-09-2019,1
109,CTPT-1879,NA,APP-1108,"Pope, Simmons and Phillips",Textiles,REJECT,APPWF_BGNBB,Restructuring,N,CENTRAL,Christopher Ellis,RM5940,Brianna Wood,Ralph Horton,Rachel Contreras,BOD,July,2,N,N,02-07-2021,04-07-2021,05-07-2021,10-07-2021,NA,NA,5,4,5,14,3,3,20,20,24855668,27657590,NA,NA
110,CTPT-9865,FCR-363,APP-1109,Stafford-Strickland,Textiles,REJECT,APPWF_BGNBB,Renewal,N,CENTRAL,Joshua Ramos,RM5861,Ross Green,Adam Moreno,Dana Vargas,FRC,March,9,N,Y,15-03-2018,17-03-2018,17-03-2018,19-03-2018,NA,NA,7,1,4,12,3,4,19,21,49604504,50996258,NA,NA
111,CTPT-6611,NA,APP-1110,Long-Brown,Manufacturing,REJECT,APPWF_BGNBB,Restructuring,N,WEST,Joshua Ramos,RM9289,Shannon White,Ralph Horton,Rachel Contreras,ZCC,March,7,N,Y,19-01-2020,21-01-2020,24-01-2020,26-01-2020,NA,NA,8,8,6,22,2,5,29,31,73036058,75201197,NA,NA
112,CTPT-1745,NA,APP-1111,"Wong, Baker and Brown",Retail,APPROVE,APPWF_RNWBB,Fresh,Y,CENTRAL,Joshua Ramos,RM9644,Christy Sanchez,Justin Myers,Rachel Contreras,ZCC,September,6,N,Y,27-03-2025,27-03-2025,27-03-2025,27-03-2025,27-03-2025,28-03-2025,5,2,2,9,5,4,18,19,56060042,55955680,30-03-2025,2
113,CTPT-2109,NA,APP-1112,Colon-Oconnell,Education,REJECT,APPWF_RSTBB,Restructuring,N,WEST,Peter Walker,RM4661,Deborah Valdez,Ralph Horton,Stephen Hess,BOD,August,9,Y,N,23-03-2019,24-03-2019,27-03-2019,30-03-2019,NA,NA,7,10,9,26,4,4,34,35,65430105,65541135,NA,NA
114,CTPT-5869,NA,APP-1113,Coffey and Sons,Construction,PENDING,APPWF_RSTBB,Restructuring,N,SOUTH,David Stevens,RM9473,Max Sanders,Adam Moreno,Dana Vargas,FRC,January,5,Y,Y,09-08-2021,11-08-2021,13-08-2021,17-08-2021,NA,NA,1,1,9,11,4,5,20,23,20093243,24941370,NA,NA
115,CTPT-8155,NA,APP-1114,Sampson and Sons,Manufacturing,REJECT,APPWF_RNWBB,Renewal,N,CENTRAL,Felicia Fisher,RM6063,Shannon White,Michael Terry,Jeffrey Phillips,ZCC,July,3,Y,N,18-01-2020,20-01-2020,23-01-2020,26-01-2020,NA,NA,2,6,10,18,3,4,25,27,61094318,63377763,NA,NA
116,CTPT-2361,NA,APP-1115,Alvarez-Abbott,Education,APPROVE,APPWF_BGNBB,Fresh,N,WEST,Hannah Mckay,RM7694,Max Sanders,Elizabeth Doyle,Stephen Hess,BOD,October,3,N,Y,07-08-2023,08-08-2023,11-08-2023,16-08-2023,19-08-2023,21-08-2023,5,4,9,18,3,5,26,26,41234050,41193154,21-08-2023,0
117,CTPT-1217,NA,APP-1116,Winters-Patrick,Construction,APPROVE,APPWF_RNWBB,Fresh,N,EAST,Jeffrey Wallace,RM6876,Cassandra Long MD,Michael Terry,Rachel Contreras,JDC,September,4,Y,Y,29-12-2019,29-12-2019,01-01-2020,04-01-2020,04-01-2020,05-01-2020,7,2,10,19,3,5,27,30,64757097,64771353,06-01-2020,1
118,CTPT-2188,NA,APP-1117,"Arnold, Hardin and Walton",Education,APPROVE,APPWF_RNWBB,Renewal,N,WEST,Elizabeth Townsend,RM4778,Cassandra Long MD,Elizabeth Doyle,Jeffrey Phillips,JDC,December,3,N,Y,02-03-2018,04-03-2018,06-03-2018,11-03-2018,14-03-2018,14-03-2018,9,4,2,15,3,1,19,21,79389437,79878843,15-03-2018,1
119,CTPT-6647,NA,APP-1118,Gomez-Barron,Construction,PENDING,APPWF_RSTBB,Restructuring,Y,WEST,Joshua Ramos,RM5468,Kathleen Stanley,Elizabeth Doyle,Dana Vargas,JDC,October,3,N,N,06-11-2020,07-11-2020,07-11-2020,10-11-2020,NA,NA,5,3,9,17,1,3,21,21,49213854,52103590,NA,NA
120,CTPT-3236,NA,APP-1119,Miller-Townsend,Automobile,APPROVE,APPWF_RSTBB,Fresh,Y,WEST,Jeffrey Wallace,RM6585,Christopher Martin,Justin Myers,Dana Vargas,FRC,July,1,N,N,21-06-2020,22-06-2020,23-06-2020,23-06-2020,26-06-2020,27-06-2020,10,2,10,22,2,1,25,27,52089284,54367415,29-06-2020,2
121,CTPT-8890,NA,APP-1120,"Morales, Huber and Wood",Education,PENDING,APPWF_BGNBB,Restructuring,N,SOUTH,Hannah Mckay,RM7204,Christopher Martin,Elizabeth Doyle,Jennifer Sullivan,JDC,January,6,N,N,11-03-2022,13-03-2022,13-03-2022,14-03-2022,NA,NA,7,7,1,15,3,4,22,25,21821600,21561639,NA,NA
122,CTPT-2850,NA,APP-1121,Holland and Sons,IT Services,PENDING,APPWF_BGNBB,Restructuring,N,SOUTH,Scott Martin,RM4416,Christopher Martin,Ralph Horton,Jeffrey Phillips,BOD,August,7,Y,Y,24-09-2020,25-09-2020,27-09-2020,30-09-2020,NA,NA,9,8,3,20,1,5,26,28,15973785,17571756,NA,NA
123,CTPT-9398,NA,APP-1122,"Rosales, Stevens and Bennett",Retail,APPROVE,APPWF_BGNBB,Renewal,Y,EAST,Peter Walker,RM7372,Christopher Martin,Ralph Horton,Dana Vargas,ZCC,July,8,N,Y,07-11-2018,07-11-2018,08-11-2018,13-11-2018,13-11-2018,17-11-2018,4,2,3,9,3,3,15,15,46226457,48881294,17-11-2018,0
124,CTPT-6054,NA,APP-1123,Hebert-Murphy,Textiles,APPROVE,APPWF_BGNBB,Fresh,N,EAST,Selena Hughes,RM1270,Catherine Brewer,Justin Myers,Dana Vargas,ZCC,October,5,N,N,28-02-2018,01-03-2018,02-03-2018,05-03-2018,08-03-2018,10-03-2018,3,6,7,16,4,4,24,24,45309664,45451673,12-03-2018,2
125,CTPT-1283,NA,APP-1124,Rocha-Mills,Education,PENDING,APPWF_RSTBB,Restructuring,Y,EAST,Wendy Haynes,RM9008,Ronald Evans,Justin Myers,Jeffrey Phillips,FRC,August,8,Y,N,09-08-2018,09-08-2018,10-08-2018,11-08-2018,NA,NA,8,9,1,18,5,5,28,31,91808079,95796199,NA,NA
126,CTPT-9523,NA,APP-1125,Davis Ltd,Retail,REJECT,APPWF_RSTBB,Restructuring,N,NORTH,Savannah Watts,RM9938,Jason Johnson,Michael Terry,Rachel Contreras,FRC,April,2,Y,N,07-09-2019,08-09-2019,08-09-2019,13-09-2019,NA,NA,2,6,7,15,5,1,21,23,90593390,90418698,NA,NA
127,CTPT-5315,NA,APP-1126,"Turner, Holmes and Rodriguez",IT Services,APPROVE,APPWF_RNWBB,Fresh,Y,SOUTH,Tammy Harris,RM4863,Corey Johnson,Ralph Horton,Jeffrey Phillips,FRC,June,2,Y,N,12-12-2020,14-12-2020,16-12-2020,19-12-2020,22-12-2020,26-12-2020,6,3,8,17,5,2,24,24,16003825,17100566,29-12-2020,3
128,CTPT-4967,NA,APP-1127,Reynolds PLC,Automobile,APPROVE,APPWF_RSTBB,Restructuring,N,CENTRAL,Tiffany Davis,RM5233,Kathleen Stanley,Adam Moreno,Rachel Contreras,BOD,April,1,N,Y,27-04-2022,29-04-2022,01-05-2022,04-05-2022,06-05-2022,11-05-2022,3,5,2,10,2,3,15,18,4247747,6191969,12-05-2022,1
129,CTPT-9045,FCR-119,APP-1128,"Page, Jackson and Perez",Education,PENDING,APPWF_RSTBB,Fresh,N,CENTRAL,Alexandra Sanders PhD,RM1640,Catherine Brewer,Justin Myers,Rachel Contreras,ZCC,October,5,Y,N,26-10-2022,28-10-2022,30-10-2022,03-11-2022,NA,NA,10,7,6,23,2,2,27,28,85150154,85742402,NA,NA
130,CTPT-9799,NA,APP-1129,Hardin-Smith,Automobile,REJECT,APPWF_RSTBB,Restructuring,Y,CENTRAL,Scott Martin,RM8889,Corey Johnson,Michael Terry,Jeffrey Phillips,ZCC,September,1,Y,N,13-06-2023,14-06-2023,16-06-2023,18-06-2023,NA,NA,5,7,2,14,2,3,19,22,70953046,71182621,NA,NA
131,CTPT-8784,NA,APP-1130,Kirk LLC,Education,PENDING,APPWF_RNWBB,Renewal,Y,CENTRAL,Elizabeth Townsend,RM4493,Crystal Fischer,Adam Moreno,Rachel Contreras,BOD,January,6,Y,N,31-10-2024,31-10-2024,31-10-2024,03-11-2024,NA,NA,10,5,9,24,5,5,34,35,30137225,31175224,NA,NA
132,CTPT-5652,NA,APP-1131,Roberts-Johnson,Education,PENDING,APPWF_RNWBB,Restructuring,N,EAST,Tiffany Davis,RM4212,Ross Green,Elizabeth Doyle,Stephen Hess,BOD,August,4,Y,Y,09-03-2020,11-03-2020,14-03-2020,19-03-2020,NA,NA,4,1,3,8,2,2,12,14,64072389,65957434,NA,NA
133,CTPT-2805,NA,APP-1132,Johnson Ltd,Manufacturing,PENDING,APPWF_BGNBB,Fresh,Y,NORTH,Jeffrey Wallace,RM4657,William Clark,Ralph Horton,Dana Vargas,FRC,February,10,Y,N,23-12-2018,25-12-2018,25-12-2018,30-12-2018,NA,NA,9,2,4,15,5,2,22,22,85858101,88709098,NA,NA
134,CTPT-5143,FCR-300,APP-1133,Ortiz Group,Retail,APPROVE,APPWF_RSTBB,Fresh,Y,NORTH,Selena Hughes,RM8438,Kathleen Stanley,Justin Myers,Jennifer Sullivan,JDC,December,2,Y,Y,24-10-2021,25-10-2021,28-10-2021,28-10-2021,29-10-2021,31-10-2021,8,9,6,23,3,3,29,30,79017722,81395816,02-11-2021,2
135,CTPT-8684,NA,APP-1134,"Patterson, Williams and Morse",Retail,PENDING,APPWF_BGNBB,Restructuring,N,WEST,Savannah Watts,RM8393,Willie Lewis,Adam Moreno,Dana Vargas,JDC,November,4,N,Y,23-09-2024,23-09-2024,26-09-2024,27-09-2024,NA,NA,9,7,6,22,1,5,28,30,16833232,16587632,NA,NA
136,CTPT-3180,NA,APP-1135,"Brown, Hawkins and Kim",Textiles,APPROVE,APPWF_BGNBB,Fresh,Y,NORTH,Peter Walker,RM2262,Christy Sanchez,Michael Terry,Stephen Hess,JDC,April,6,N,Y,23-05-2024,24-05-2024,25-05-2024,25-05-2024,25-05-2024,26-05-2024,1,3,9,13,3,5,21,24,20867421,21760132,29-05-2024,3
137,CTPT-7336,FCR-289,APP-1136,Chambers LLC,Education,PENDING,APPWF_BGNBB,Renewal,N,SOUTH,Elizabeth Townsend,RM9197,Shannon White,Ralph Horton,Jennifer Sullivan,FRC,January,4,Y,Y,28-05-2021,29-05-2021,01-06-2021,01-06-2021,NA,NA,9,4,7,20,4,3,27,30,56967881,58120681,NA,NA
138,CTPT-9355,NA,APP-1137,Norris-Edwards,Pharmaceuticals,REJECT,APPWF_RNWBB,Restructuring,N,CENTRAL,Gary Murphy,RM6727,Brianna Wood,Adam Moreno,Jeffrey Phillips,BOD,December,8,N,Y,10-08-2023,12-08-2023,13-08-2023,17-08-2023,NA,NA,1,5,2,8,1,4,13,15,77180989,80897159,NA,NA
139,CTPT-4518,NA,APP-1138,Brown-Rodriguez,Construction,APPROVE,APPWF_RNWBB,Fresh,Y,SOUTH,Gary Murphy,RM3382,Joshua Shelton,Elizabeth Doyle,Stephen Hess,ZCC,September,7,N,N,26-12-2018,28-12-2018,31-12-2018,01-01-2019,04-01-2019,06-01-2019,1,5,8,14,4,2,20,23,73062730,77999432,09-01-2019,3
140,CTPT-6357,NA,APP-1139,"Smith, Jenkins and Haynes",Manufacturing,PENDING,APPWF_BGNBB,Fresh,N,EAST,Samantha Smith DDS,RM2905,Brianna Wood,Michael Terry,Jennifer Sullivan,BOD,May,4,Y,N,03-08-2018,03-08-2018,03-08-2018,08-08-2018,NA,NA,8,4,5,17,4,1,22,25,94442259,95896337,NA,NA
141,CTPT-8812,NA,APP-1140,Shepherd-Wright,Manufacturing,REJECT,APPWF_RNWBB,Fresh,N,SOUTH,Gary Murphy,RM7426,Danny Hoffman,Michael Terry,Jennifer Sullivan,JDC,April,3,N,N,02-07-2023,02-07-2023,04-07-2023,06-07-2023,NA,NA,1,5,4,10,4,4,18,18,18686242,18865859,NA,NA
142,CTPT-1852,NA,APP-1141,"Martinez, Martin and Dorsey",Education,APPROVE,APPWF_BGNBB,Fresh,Y,NORTH,Selena Hughes,RM2390,Ronald Evans,Justin Myers,Jennifer Sullivan,FRC,April,1,N,N,14-12-2021,15-12-2021,15-12-2021,19-12-2021,20-12-2021,20-12-2021,2,9,2,13,3,3,19,22,57904915,61565080,20-12-2021,0
143,CTPT-4015,NA,APP-1142,Contreras Ltd,IT Services,PENDING,APPWF_RNWBB,Fresh,Y,WEST,Hannah Mckay,RM3356,James King,Ralph Horton,Jennifer Sullivan,BOD,March,5,N,N,09-06-2022,09-06-2022,11-06-2022,12-06-2022,NA,NA,4,5,4,13,1,2,16,19,20234485,20165648,NA,NA
144,CTPT-3014,NA,APP-1143,"Hodges, Koch and Dillon",Automobile,PENDING,APPWF_RNWBB,Fresh,Y,EAST,David Stevens,RM4219,Shannon Rivera,Adam Moreno,Jeffrey Phillips,JDC,August,7,N,Y,06-05-2023,07-05-2023,09-05-2023,10-05-2023,NA,NA,5,4,8,17,4,4,25,28,89431572,90008783,NA,NA
